movie_companies.id,movie_companies.movie_id,movie_companies.company_id,movie_companies.company_type_id,movie_companies.note
4315489,3963793,245990,2,(co-production)
4315491,3963793,126,2,(co-production)
4315494,3963795,37487,2,(co-production)
4315495,3963795,166073,2,(co-production)
4315496,3963795,124678,2,(co-production)
4315503,3963795,275419,2,(co-production)
4315504,3963795,275420,2,(co-production)
4315516,3963810,275422,2,(co-production)
4315520,3963810,80226,2,(co-production)
4315521,3963810,9349,2,(co-production)
4315522,3963810,221010,2,(co-production)
4315523,3963810,230336,2,(co-production)
4315606,3963885,151997,2,(co-production)
4315611,3963885,35103,2,(co-production)
4315613,3963885,114138,2,(co-production)
4315614,3963885,3009,2,(co-production)
4315668,3963926,21626,2,(co-production)
4315674,3963926,12295,2,(co-production)
4315684,3963934,132022,2,(co-production)
4315685,3963934,13633,2,(co-production)
4315697,3963942,91926,2,(presents) (as Le Société Nouvelle des Établissements Gaumont - Département Films)
4315175,3963609,275392,2,(co-production)
4315800,3964031,116932,2,(co-production) (as Morgane)
4315802,3964031,78210,2,(co-production)
4315176,3963609,275393,2,(co-production)
4315180,3963610,275392,2,(co-production)
4315761,3964003,285,2,(co-production)
4315826,3964053,16370,2,(co-production)
4315831,3964058,818,2,(co-production)
4315181,3963610,275393,2,(co-production)
4315186,3963611,275392,2,(co-production)
4315837,3964062,75425,2,(co-production)
4315838,3964062,24906,2,(co-production)
4315844,3964066,189506,2,(co-production)
4315187,3963611,275393,2,(co-production)
4315848,3964066,37785,2,(co-production)
4315850,3964066,6543,2,(co-production)
4315965,3964163,279,2,(co-production)
4315968,3964165,512,2,(co-production)
4315969,3964165,127668,2,(co-production)
4315191,3963611,275395,2,(co-production)
4315192,3963612,275392,2,(co-production)
4315979,3964170,129902,2,(co-production)
4315868,3964078,37785,2,(co-production)
4315870,3964078,275444,2,(co-production)
4315871,3964078,273782,2,(co-production)
4315873,3964078,275445,2,(co-production)
4315193,3963612,275393,2,(co-production)
4315197,3963612,275395,2,(co-production)
4315880,3964082,150801,2,(co-production)
4315881,3964082,81595,2,(co-production)
4316034,3964214,147711,2,(co-production)
4316035,3964214,195964,2,(co-production)
4316036,3964214,11226,2,(co-production)
4316037,3964214,21698,2,(co-production)
4316047,3964221,182451,2,(co-production)
4316052,3964223,78383,2,(co-production)
4316060,3964232,154930,2,(co-production)
4316061,3964232,7736,2,(co-production)
4315890,3964089,979,2,(co-production)
4315894,3964089,52530,2,(co-production)
4315908,3964110,12108,2,(co-production) (presents)
4315198,3963613,275392,2,(co-production)
4316077,3964232,58632,2,(co-production)
4316078,3964232,126,2,(co-production)
4316079,3964232,106652,2,(co-production)
4316080,3964232,150644,2,(co-production)
4316091,3964242,275461,2,(co-production)
4316092,3964242,240837,2,(co-production)
4315921,3964122,275448,2,(co-production)
4315945,3964147,37487,2,(co-production)
4315948,3964147,49090,2,(co-production)
4316111,3964257,275466,2,(co-production)
4316112,3964257,188328,2,(co-production)
4315199,3963613,275393,2,(co-production)
4315201,3963613,81313,2,(co-production)
4315203,3963613,275395,2,(co-production)
4315225,3963630,31233,2,(co-production)
4316281,3964371,273847,2,(co-production)
4316284,3964371,126,2,(co-production)
4316285,3964371,2476,2,(co-production)
4316286,3964371,8136,2,(co-production)
4316118,3964258,147783,2,(co-production)
4316119,3964258,12295,2,(co-production)
4316123,3964259,195607,2,(co-production)
4315236,3963644,275397,2,(co-production)
4316126,3964259,147783,2,(co-production)
4316127,3964259,12295,2,(co-production)
4316130,3964259,73082,2,(co-production)
4316303,3964382,216309,2,(co-production)
4316306,3964382,186103,2,(co-production)
4316307,3964382,11894,2,(co-production) (as Mars Films)
4316311,3964383,3977,2,(co-production)
4316316,3964383,6543,2,(co-production)
4316318,3964383,23721,2,(co-production)
4316135,3964262,78417,2,(presents)
4316329,3964390,216358,2,(co-production)
4315238,3963644,275398,2,(co-production)
4315239,3963644,23721,2,(co-production)
4315241,3963644,115784,2,(co-production)
4316172,3964304,77489,2,(co-production)
4316174,3964304,50151,2,(co-production)
4316358,3964407,174516,2,(co-production)
4316359,3964407,16370,2,(co-production)
4316372,3964418,275484,2,(presents)
4315242,3963644,12295,2,(co-production)
4315245,3963644,177928,2,(co-production)
4316396,3964431,11226,2,(presents)
4316397,3964431,139934,2,(presents)
4316398,3964431,12295,2,(co-production)
4315246,3963644,10226,2,(co-production)
4316197,3964315,152037,2,(co-production)
4316198,3964315,202701,2,(co-production)
4315258,3963656,24702,2,(co-production)
4316211,3964329,148369,2,(co-production)
4315259,3963656,2253,2,(co-production)
4315267,3963657,35103,2,(co-production)
4316241,3964352,4323,2,(co-production)
4316242,3964352,12295,2,(co-production)
4316434,3964451,57335,2,(co-production)
4316436,3964451,81431,2,(co-production)
4316445,3964459,17184,2,(co-production)
4316446,3964459,152695,2,(co-production)
4316452,3964465,512,2,(co-production) (as F.R.3)
4316453,3964465,195896,2,(co-production)
4316454,3964465,13243,2,(presents)
4316455,3964465,77833,2,(co-production)
4316261,3964371,121380,2,(co-production)
4316263,3964371,112966,2,(co-production)
4316264,3964371,275480,2,(co-production)
4316265,3964371,38137,2,(co-production)
4316276,3964371,228721,2,(co-production)
4315269,3963657,275402,2,(co-production)
4316504,3964507,268557,2,(co-production)
4316772,3964708,82852,2,(co-production)
4316519,3964516,174686,2,(co-production)
4316520,3964516,29176,2,(co-production)
4316548,3964537,37487,2,(co-production)
4316554,3964537,28254,2,(co-production)
4316586,3964560,216380,2,(co-production)
4316587,3964560,818,2,(co-production)
4316589,3964560,8977,2,(co-production)
4316594,3964560,205428,2,(co-production)
4316595,3964560,10226,2,(co-production)
4316603,3964572,29683,2,(co-production)
4316621,3964584,243801,2,(co-production) (as O.D. Shots)
4316622,3964584,12295,2,(co-production)
4316636,3964599,21626,2,(co-production) (as HIRSCH-ARP)
4316639,3964599,186535,2,(co-production) (as HIRSCH-ARP)
4316641,3964599,12295,2,(co-production)
4316650,3964610,168241,2,(co-production)
4316687,3964641,275506,2,(co-production)
4316718,3964672,22885,2,(presents)
4316727,3964677,77189,2,(co-production)
4316729,3964677,8977,2,(co-production)
4316730,3964677,35103,2,(co-production)
4316731,3964677,11226,2,(co-production)
4316732,3964677,177714,2,(co-production)
4316736,3964669,8977,2,(co-production)
4316739,3964669,4323,2,(co-production)
4316939,3964861,554,2,(co-production)
4316952,3964871,126,2,(co-production)
4316953,3964871,46857,2,(co-production)
4316960,3964879,228721,2,(co-production)
4316961,3964879,126,2,(co-production)
4316979,3964894,186548,2,(co-production)
4316981,3964894,270416,2,(co-production)
4316985,3964894,8977,2,(co-production)
4316988,3964894,76258,2,(co-production)
4316990,3964894,24058,2,(co-production)
4316993,3964894,117589,2,(co-production)
4317005,3964901,21758,2,(presents)
4317008,3964902,270615,2,(co-production)
4317030,3964904,139260,2,(co-production)
4317048,3964914,512,2,(co-production)
4317049,3964914,127668,2,(co-production)
4317059,3964920,195507,2,(co-production)
4317062,3964920,154455,2,(co-production)
4317063,3964920,8977,2,(co-production)
4317065,3964920,275525,2,(co-production)
4317069,3964920,150644,2,(co-production)
4317109,3964960,78329,2,(co-production)
4317110,3964960,28671,2,(co-production)
4317114,3964960,220582,2,(co-production)
4316774,3964708,126,2,(co-production)
4316787,3964716,275513,2,(co-production)
4317133,3964981,97,2,(co-production)
4317138,3964981,152037,2,(co-production)
4317234,3965042,6543,2,(co-production)
4317141,3964981,242,2,(co-production)
4317237,3965042,176835,2,(co-production)
4317143,3964981,166715,2,(co-production)
4316788,3964716,275514,2,(co-production)
4316790,3964716,76258,2,(co-production)
4317149,3964983,11226,2,(presents)
4316791,3964716,120666,2,(co-production)
4317168,3965011,8977,2,(co-production)
4317289,3965087,52488,2,(co-production)
4317291,3965087,6690,2,(co-production)
4316792,3964716,275515,2,(co-production)
4317302,3965101,209113,2,(co-production)
4317304,3965101,232960,2,(co-production)
4317305,3965101,195964,2,(co-production)
4317308,3965101,12295,2,(co-production)
4317176,3965011,22791,2,(presents) (as UGC)
4317179,3965013,8977,2,(co-production)
4317180,3965013,174854,2,(co-production)
4317181,3965013,202874,2,(co-production)
4317182,3965013,76145,2,(co-production)
4317185,3965013,59757,2,(co-production)
4317343,3965129,275541,2,(co-production)
4317347,3965129,273877,2,(co-production)
4317348,3965129,275544,2,(co-production)
4317349,3965129,13243,2,(co-production)
4317356,3965134,554,2,(co-production)
4317360,3965137,166945,2,(co-production)
4317192,3965016,170395,2,(co-production)
4317194,3965016,149826,2,(co-production)
4317195,3965016,199032,2,(co-production)
4317197,3965016,23721,2,(co-production)
4317198,3965016,174513,2,(co-production)
4317201,3965016,119059,2,(co-production) (as Tout Sur l'Ecran Cinéma)
4317214,3965030,151589,2,(co-production)
4317216,3965030,147783,2,(co-production)
4317217,3965030,12295,2,(co-production)
4317408,3965177,554,2,(co-production)
4317380,3965153,275550,2,(co-production)
4317382,3965153,12873,2,(co-production)
4316796,3964716,147783,2,(co-production)
4317566,3965289,275560,2,(co-production)
4317570,3965290,119694,2,(co-production)
4317437,3965202,32691,2,(co-production)
4317438,3965202,30126,2,(co-production) (as Alain Sarde)
4317573,3965290,126,2,(co-production)
4317574,3965290,108029,2,(co-production)
4316798,3964716,21727,2,(co-production)
4317606,3965310,82852,2,(co-production)
4317467,3965220,512,2,(co-production)
4317468,3965220,147705,2,(co-production)
4317469,3965220,275553,2,(co-production)
4317610,3965310,1190,2,(co-production)
4317624,3965317,112966,2,(co-production)
4317489,3965244,8977,2,(co-production)
4316810,3964727,275517,2,(co-production)
4316883,3964806,8977,2,(co-production)
4317518,3965263,8977,2,(co-production)
4317521,3965263,147207,2,(co-production)
4317524,3965263,126,2,(co-production)
4317526,3965263,27633,2,(co-production)
4317638,3965317,123771,2,(co-production)
4317640,3965317,126,2,(co-production)
4317655,3965321,6303,2,(co-production)
4317656,3965322,37487,2,(co-production)
4317661,3965322,8977,2,(co-production)
4317665,3965322,186547,2,(co-production)
4317670,3965323,71430,2,(presents)
4317671,3965323,71430,2,(co-production)
4317672,3965323,8977,2,(co-production)
4317552,3965278,12295,2,(co-production)
4317555,3965278,132294,2,(co-production)
4317556,3965278,10226,2,(co-production)
4316884,3964806,24096,2,(co-production)
4316912,3964837,49081,2,(presents)
4317717,3965356,76190,2,(co-production)
4317719,3965356,35103,2,(co-production)
4316918,3964841,36496,2,(presents)
4317722,3965356,262818,2,(co-production)
4317922,3965536,7058,2,(presents)
4317728,3965356,126,2,(co-production)
4317729,3965356,78210,2,(co-production)
4317730,3965356,4323,2,(co-production)
4318607,3966430,80262,2,(co-production)
4318443,3966210,124768,2,(presents)
4318318,3966045,185315,2,(presents)
4318319,3966045,101381,2,(as Alliance Films/Momentum Pictures) (presents)
4318321,3966045,5913,2,(as Alliance Films/Momentum Pictures) (presents)
4318322,3966045,275592,2,(as Velvet Bite Ltd.) (presents)
4318335,3966062,108529,2,(co-production)
4318336,3966062,275594,2,(co-production)
4318394,3966153,22285,2,(co-production)
4318395,3966153,79398,2,(co-production)
4318397,3966153,135,2,(co-production)
4318481,3966260,191191,2,(presents)
4318608,3966430,275653,2,(co-production)
4318652,3966487,287,2,(controlled by Loew's Incorporated) (presents)
4318531,3966326,18284,2,(presents)
4318819,3966721,28440,2,(presents)
4318822,3966721,44917,2,(presents)
4318659,3966496,157491,2,(presents) (as ATP)
4319300,3967284,241268,2,(presents)
4318896,3966813,8977,2,(co-production)
4318898,3966813,203721,2,(co-production)
4318960,3966956,90012,2,(co-production)
4318967,3966964,74805,2,(presents)
4318978,3966981,287,2,(presents) (controlled by Loew's Incorporated) (A Robert Z. Leonard Production)
4319333,3967331,275758,2,"(presents) (as United California Productions, Inc.)"
4319172,3967141,275743,2,(presents)
4319187,3967156,26234,2,(presents)
4319394,3967410,28146,2,(presents) (as Coast to Coast)
4319839,3967997,10854,2,(co-production)
4319504,3967551,287,2,(controlled by Loew's Incorporated) (presents) (a Pete Smith Specialty)
4319543,3967593,114727,2,(co-production)
4319545,3967593,108607,2,(co-production)
4319546,3967593,275781,2,(co-production)
4319547,3967593,31500,2,(co-production)
4319097,3967044,157491,2,(presents) (as ATP)
4319100,3967046,144,2,(co-production)
4319646,3967706,1857,2,(co-production)
4319658,3967716,78579,2,(co-production)
4319659,3967716,78580,2,(presents)
4319737,3967826,78582,2,(co-production)
4319604,3967660,1469,2,(presents) (as Warner Bros.)
4319608,3967663,1469,2,(presents) (as Warner Bros.)
4319611,3967664,1469,2,(presents) (as Warner Bros.)
4319614,3967665,1469,2,(presents) (as Warner Bros.)
4319840,3967997,10855,2,(presents)
4319635,3967703,78578,2,(presents)
4319841,3967997,114577,2,(co-production)
4319842,3967997,1469,2,(presents)
4319909,3968100,24716,2,(presents)
4320037,3968245,126,2,(co-production)
4320038,3968245,113632,2,(co-production)
4319966,3968169,240808,2,(co-production)
4320056,3968265,195647,2,(co-production)
4320061,3968264,979,2,(co-production)
4320198,3968395,132819,2,(co-production)
4320202,3968395,82785,2,(co-production)
4320270,3968475,177498,2,(presents)
4320289,3968490,275914,2,(presents)
4320296,3968497,275917,2,(presents)
4320301,3968500,47192,2,(presents) (as Capilano University Film Centre)
4320321,3968520,153647,2,(presents)
4320158,3968359,150801,2,(co-production)
4320159,3968359,8977,2,(co-production)
4320160,3968359,11226,2,(co-production)
4320352,3968566,78617,2,(presents)
4320416,3968628,183723,2,(presents)
4320420,3968632,174653,2,(presents)
4320923,3969249,276019,2,(co-production)
4320706,3968988,75090,2,(co-production)
4320569,3968853,275944,2,(co-production)
4320570,3968853,275945,2,(co-production)
4320924,3969249,276020,2,(co-production)
4321050,3969371,31009,2,(presents)
4320700,3968988,167459,2,(co-production)
4320701,3968988,161486,2,(co-production)
4321079,3969399,276052,2,(co-production)
4321088,3969407,79288,2,(presents)
4321100,3969421,127668,2,(co-production)
4321101,3969421,3473,2,(co-production)
4321122,3969446,287,2,(presents) (controlled by Loew's Incorporated)
4321148,3969470,276060,2,(presents)
4321243,3969564,24279,2,(co-production)
4321244,3969564,29219,2,(co-production)
4321051,3969371,3044,2,(presents)
4321405,3969722,224013,2,(co-production)
4321312,3969638,25845,2,(co-production)
4321313,3969638,92268,2,(co-production)
4321172,3969479,60529,2,(co-production)
4321173,3969479,17184,2,(co-production)
4321203,3969518,121783,2,(co-production)
4321204,3969518,175067,2,(co-production)
4321218,3969538,58959,2,(presents)
4321338,3969676,158214,2,(presents) (as Cinerenta)
4321340,3969676,4322,2,(presents)
4321348,3969683,1386,2,(co-production)
4321484,3969823,6543,2,(co-production)
4321388,3969711,276114,2,(co-production)
4321397,3969720,7089,2,(co-production)
4321398,3969720,63911,2,(co-production)
4321573,3969909,1698,2,(presents)
4321592,3969925,1469,2,(presents)
4321610,3969947,18634,2,(presents)
4321611,3969947,21155,2,(presents)
4321637,3969971,41583,2,(presents)
4321638,3969971,186558,2,(co-production)
4321762,3970152,23843,2,(co-production)
4321763,3970152,470,2,(co-production)
4321765,3970152,8580,2,(co-production)
4321493,3969831,21626,2,(co-production) (as ARP)
4321494,3969831,177606,2,(co-production)
4321501,3969831,89064,2,(co-production)
4321502,3969831,276128,2,(co-production)
4321518,3969845,276131,2,(presents)
4321873,3970300,405,2,(co-production)
4321935,3970308,566,2,(co-production)
4321936,3970308,107,2,(co-production)
4321555,3969895,71490,2,(co-production)
4321556,3969895,132049,2,(co-production)
4322335,3970675,162532,2,(co-production)
4322093,3970461,902,2,(co-production)
4322378,3970727,464,2,(co-production)
4322189,3970614,63,2,(co-production)
4322381,3970727,130,2,(co-production)
4322382,3970727,1141,2,(co-production)
4322568,3970905,164448,2,(co-production)
4322406,3970751,153360,2,(co-production)
4322267,3970612,10732,2,(co-production)
4322458,3970812,191270,2,(co-production)
4322461,3970812,231,2,(presents)
4322463,3970812,28392,2,(co-production)
4323007,3971803,13306,2,(co-production)
4322675,3971047,13199,2,(presents)
4322725,3971125,276283,2,(co-production)
4322906,3971518,8587,2,(presents)
4323009,3971803,36739,2,(co-production)
4323026,3971930,246660,2,(presents)
4323108,3972320,108222,2,(presents)
4323185,3972501,276400,2,(presents)
4323195,3971177,78798,2,(presents)
4322790,3971325,287,2,(presents) (produced by: Loew's Incorporated)
4323537,3972083,23787,2,(presents)
4323216,3971208,78799,2,(presents)
4323300,3971372,26205,2,(co-production)
4323402,3971736,276444,2,(co-production)
4323403,3971736,85773,2,(co-production)
4323599,3972102,145237,2,(co-production)
4323436,3971560,276454,2,(presents)
4323700,3972225,176322,2,(co-production)
4323736,3972270,41286,2,(presents)
4323757,3972449,1469,2,(presents) (as Warner Bros. Pictures Inc.) (A Warner Bros.-First National Picture)
4323645,3972175,2822,2,(presents)
4323776,3972468,23778,2,(presents)
4323457,3971690,83807,2,(co-production)
4323485,3971728,97,2,(co-production)
4323486,3971728,114572,2,(co-production)
4323843,3972626,78848,2,(presents)
4324315,3973165,78872,2,(presents)
4323875,3972517,276536,2,(co-production)
4323876,3972517,276537,2,(co-production)
4323917,3972669,30739,2,(presents)
4323919,3972669,276549,2,(co-production)
4323989,3972745,1698,2,(presents) (as Twentieth Century-Fox)
4323509,3972047,48074,2,(presents) (as Handmade Films)
4324095,3972877,276589,2,(co-production)
4324096,3972877,276590,2,(co-production)
4324138,3972936,33168,2,(presents)
4324033,3972802,276576,2,(presents)
4324569,3973559,131661,2,(presents)
4324598,3973595,20379,2,(presents)
4324753,3973719,1469,2,(as The Vitaphone Corporation) (presents)
4324706,3973760,276723,2,(presents)
4324808,3973871,34332,2,(presents)
4324811,3973874,78312,2,(co-production)
4324812,3973874,35103,2,(co-production)
4324835,3973884,6690,2,(co-production)
4324839,3973884,180485,2,(co-production)
4324962,3974117,2042,2,(presents)
4324973,3974125,200320,2,(co-production)
4324977,3974127,156936,2,(presents)
4324978,3974127,27331,2,(presents)
4325021,3974169,156457,2,(in association with) (presents)
4325022,3974169,78931,2,(presents)
4324710,3973763,10858,2,(presents)
4325441,3974625,222439,2,(co-production)
4325086,3974261,1698,2,(as Twentieth Century Fox) (presents)
4325087,3974263,787,2,(presents)
4325493,3974681,78962,2,(presents)
4325556,3974744,23448,2,(co-production)
4325368,3974549,156215,2,(co-production)
4325388,3974572,212285,2,(co-production)
4325389,3974572,21989,2,(co-production)
4325215,3974073,222435,2,(presents)
4325560,3974744,181700,2,(co-production)
4325574,3974745,152,2,(co-production)
4325575,3974745,79398,2,(co-production)
4325576,3974745,239443,2,(co-production)
4325578,3974745,135,2,(co-production)
4325582,3974753,23448,2,(co-production)
4325613,3974791,84491,2,(presents) (as Metronome)
4325584,3974753,181700,2,(co-production)
4325585,3974754,23448,2,(co-production)
4325792,3975001,276901,2,(presents)
4325644,3974806,160845,2,(presents)
4325587,3974754,181700,2,(co-production)
4325806,3975036,46154,2,(presents)
4325660,3974825,1698,2,(presents) (as Twentieth Century-Fox) (Darryl F. Zanuck's production)
4325589,3974755,23448,2,(co-production)
4325591,3974755,181700,2,(co-production)
4325592,3974756,23448,2,(co-production)
4325594,3974756,181700,2,(co-production)
4325962,3975219,187207,2,(presents)
4325777,3974984,2822,2,(presents) (in association with)
4325969,3975225,279,2,(co-production)
4325920,3975143,78990,2,(presents)
4325923,3975145,179946,2,(co-production)
4325970,3975225,63634,2,(co-production)
4326128,3975476,187983,2,(presents)
4326081,3975395,23563,2,(as Relativity) (presents)
4326185,3975546,276991,2,(presents) (as Heinken)
4326192,3975552,10855,2,(presents) (as DreamWorks Pictures)
4326196,3975552,22970,2,(presents)
4326197,3975552,1698,2,(presents) (as Twentieth Century Fox)
4326208,3975572,70086,2,(presents)
4326296,3975627,248620,2,(presents)
4326299,3975635,6127,2,(co-production)
4326411,3975824,57158,2,(co-production)
4326658,3976194,79057,2,(presents)
4326428,3975843,38007,2,(presents)
4326450,3975883,277030,2,(presents)
4326580,3976074,42995,2,(presents)
4326730,3976272,5545,2,(presents)
4326863,3976451,11384,2,(presents)
4326759,3976323,32142,2,(as PM Entertainment Group Inc.) (presents)
4326825,3976411,30415,2,(as Imperial Entertainment) (presents)
4326930,3976534,183478,2,(co-production)
4326931,3976534,902,2,(co-production)
4326933,3976534,136947,2,(co-production)
4326934,3976534,96642,2,(co-production)
4326935,3976534,417,2,(co-production)
4326997,3976631,79079,2,(co-production)
4326998,3976631,35758,2,(co-production)
4327092,3976777,554,2,(co-production)
4327193,3976850,142950,2,(co-production)
4327194,3976850,153898,2,(co-production)
4327237,3976927,41855,2,(co-production)
4327238,3976927,6127,2,(co-production)
4327387,3977081,53600,2,(presents)
4327610,3977398,277194,2,(co-production)
4327423,3977151,32512,2,(presents)
4327425,3977156,277163,2,(presents)
4327460,3977208,287,2,(controlled by Loew's Incorporated) (presents)
4327611,3977398,98289,2,(co-production)
4327497,3977266,55446,2,(co-production)
4327612,3977398,277195,2,(co-production)
4327505,3977274,224983,2,(co-production)
4327790,3977600,36100,2,(presents)
4327795,3977604,277225,2,(presents)
4327618,3977402,35621,2,(presents)
4327804,3977613,93614,2,(co-production)
4328272,3978135,79152,2,(co-production)
4327813,3977619,150644,2,(co-production)
4327848,3977661,269253,2,(co-production)
4327860,3977671,203565,2,(presents)
4327861,3977673,277239,2,(presents)
4328118,3977968,11186,2,(as Film Finance Corporation Australia) (presents)
4328133,3977980,4583,2,(presents)
4328136,3977980,3044,2,(presents)
4328144,3977994,86496,2,(co-production)
4328145,3977994,171032,2,(co-production)
4327933,3977755,24038,2,(presents) (A First National-Vitaphone Talking Picture) (controlled by Warner Bros. Pictures Inc.)
4327957,3977779,10858,2,(presents)
4327965,3977789,33296,2,(presents)
4327980,3977809,181658,2,(co-production)
4328175,3978025,1469,2,(presents) (as Warner Bros.)
4328273,3978135,277333,2,(co-production)
4328308,3978183,277339,2,(presents)
4328358,3978239,277347,2,(co-production)
4328397,3978299,156723,2,"(presents) (as Selznick International Pictures, Inc.)"
4328375,3978264,942,2,(co-production)
4328376,3978264,22933,2,(co-production)
4328606,3978554,287,2,(presents) (controlled by Loew's Incorporated)
4328888,3978858,79456,2,(presents) (A Frank Oz Film)
4328649,3978588,1698,2,(presents) (as Twentieth Century-Fox)
4328656,3978601,277388,2,(presents)
4328657,3978601,26370,2,(co-production)
4328690,3978642,32833,2,(presents)
4328484,3978396,1698,2,(presents) (as Twentieth Century- Fox)
4328534,3978455,152894,2,(as Big Breach) (in association with) (presents)
4328537,3978455,21608,2,(presents)
4329288,3979287,35376,2,(co-production)
4329151,3979153,8257,2,(presents) (as Radio Pictures)
4329155,3979156,287,2,(presents) (as A Metro-Goldwyn-Mayer Production also)
4329157,3979158,26234,2,(presents) (as Columbia Pictures)
4329173,3979172,131104,2,(presents)
4329192,3979185,79195,2,(co-production)
4329193,3979185,15038,2,(co-production)
4329208,3979197,36100,2,(presents) (A Film by Keenen Ivory Wayans)
4329290,3979287,137628,2,(co-production)
4329012,3978994,32247,2,(co-production)
4329291,3979287,14026,2,(co-production)
4329420,3979546,49832,2,(presents)
4329050,3979045,7365,2,(presents) (copyright owners)
4329051,3979045,179090,2,(presents)
4329054,3979048,277464,2,(presents)
4329443,3979579,1698,2,(as Twentieth Century Fox) (presents)
4329459,3979727,24775,2,(presents) (as The Rank Organisation)
4329516,3979803,978,2,(co-production)
4329517,3979803,902,2,(co-production)
4329521,3979803,346,2,(co-production)
4329522,3979840,179515,2,(presents) (as The National Film Board of Canada)
4329534,3979852,21478,2,(presents) (as Monogram Pictures Corporation) (A Jan Grippo Production)
4329427,3979569,277530,2,(co-production)
4329937,3980068,277616,2,(co-production)
4329952,3980081,277618,2,(co-production)
4329953,3980081,22458,2,(co-production)
4329980,3980120,79258,2,(presents)
4329661,3979586,3919,2,(presents)
4329664,3979587,3919,2,(presents)
4329690,3979612,184165,2,(presents)
4329737,3979725,902,2,(co-production)
4329739,3979725,107,2,(co-production)
4329951,3980081,111605,2,(co-production)
4330102,3980393,19815,2,(co-production)
4330103,3980393,222601,2,(co-production)
4330109,3980400,78938,2,(presents)
4330496,3980811,215390,2,(co-production) (as Anders Nilsson)
4330324,3980435,8257,2,"(presents) (as RKO Radio Pictures, Inc.)"
4330207,3980615,277668,2,(co-production)
4330346,3980545,39793,2,(presents)
4330497,3980811,32722,2,(co-production)
4330498,3980811,21426,2,(presents)
4330499,3980811,13582,2,(co-production)
4330500,3980811,380,2,(co-production)
4330534,3980864,72612,2,(co-production)
4330552,3980880,277740,2,(presents)
4330556,3980884,51889,2,(co-production)
4330557,3980884,157194,2,(co-production)
4330696,3981024,5478,2,(co-production)
4331094,3981459,277828,2,(presents)
4330721,3981046,5478,2,(co-production)
4330746,3981076,16095,2,(co-production)
4330752,3981080,24362,2,(co-production)
4330759,3981083,79398,2,(co-production)
4330762,3981083,3515,2,(co-production)
4330789,3981129,29665,2,(co-production)
4330887,3981244,79326,2,(presents)
4330893,3981248,1698,2,(presents) (as Twentieth Century-Fox)
4330905,3981261,28688,2,(co-production)
4330931,3981294,185119,2,(presents)
4330955,3981390,61682,2,(presents)
4330972,3981622,33299,2,(co-production)
4331560,3982014,24038,2,(A First National-Vitaphone Picture) (controlled by Warner Bros. Pictures Inc.) (presents)
4331427,3981824,10858,2,(as New Line Productions) (presents)
4331494,3981919,277882,2,(co-production)
4331509,3981940,190478,2,(co-production)
4331532,3981968,79358,2,(presents)
4331716,3982201,133507,2,(presents)
4331717,3982201,123186,2,(presents)
4331718,3982201,24716,2,(presents)
4331727,3982217,1639,2,(co-production)
4331746,3982240,22759,2,(presents)
4331770,3982263,231008,2,(co-production)
4331772,3982263,216193,2,(co-production)
4331272,3981647,277856,2,(co-production)
4331315,3981691,153495,2,(co-production)
4331319,3981695,287,2,(presents)
4331782,3982284,229643,2,(presents)
4331679,3982174,27449,2,(co-production)
4331841,3982377,46689,2,(presents) (as The Asylum)
4331848,3982316,79380,2,(presents)
4331849,3982318,199838,2,(presents)
4331879,3982415,119921,2,(as the Young Actors Project) (presents)
4331680,3982174,27450,2,(co-production)
4331687,3982181,37611,2,(co-production)
4331688,3982181,239211,2,(co-production)
4332420,3983059,204995,2,(co-production)
4332108,3982696,287,2,(presents)
4332238,3982844,126,2,(co-production)
4332239,3982844,85694,2,(co-production)
4332253,3982850,236393,2,(co-production)
4332254,3982850,58591,2,(co-production)
4332257,3982850,3009,2,(co-production)
4332258,3982850,260589,2,(co-production)
4332421,3983059,56986,2,(presents) (as GAMMA-FILM Paris)
4332422,3983059,56986,2,(as Gamma Films) (co-production)
4332423,3983059,32614,2,(co-production) (as Union Films)
4332270,3982859,27320,2,(co-production)
4332272,3982859,211866,2,(co-production)
4332273,3982859,132102,2,(co-production)
4332201,3982811,242,2,(co-production)
4332204,3982811,5001,2,(as ARTE-ZDF) (co-production)
4332219,3982830,4777,2,(co-production)
4332437,3983062,119249,2,(co-production)
4332313,3982911,278005,2,(presents)
4332314,3982911,278006,2,(co-production)
4332315,3982911,278007,2,(co-production)
4332318,3982911,58977,2,(co-production)
4332324,3982919,278010,2,(co-production)
4332337,3982939,79418,2,(presents)
4332441,3983062,150644,2,(co-production)
4332573,3983188,39976,2,(co-production)
4332378,3982990,278015,2,(co-production)
4332379,3982990,278016,2,(co-production)
4332383,3982994,278017,2,(presents)
4332787,3983426,21160,2,(presents)
4332835,3983493,137422,2,(co-production)
4332837,3983493,979,2,(co-production)
4332838,3983493,153659,2,(co-production)
4332842,3983493,119743,2,(co-production)
4332856,3983505,30643,2,(presents)
4332882,3983533,278099,2,(presents)
4332617,3983242,196541,2,(co-production)
4332618,3983242,8977,2,(co-production)
4332621,3983242,106543,2,(co-production)
4332624,3983242,151999,2,(co-production) (as Tempête Sous Un Crâne Production)
4332631,3983251,265998,2,(presents)
4332632,3983251,204677,2,(presents)
4332645,3983266,138407,2,(co-production)
4332646,3983266,171369,2,(co-production)
4332969,3983586,364,2,(co-production)
